Detector throughput values
——
Wavelength_microns Throughput
4.163144063 6.8693902699731324e-06
4.164495294 8.474032870566585e-06
4.165846525 1.4176789122796297e-05
4.167197757 2.1071066182654438e-05
4.1685489879999995 2.2119524357851318e-05
4.169900220000001 1.792315437194481e-05
4.171251451 1.3516828150580524e-05
4.172602683 1.221285829573401e-05
4.173953914 1.438021772582679e-05
4.1753051459999995 1.7975619246214568e-05
4.1766563770000005 1.8748755012446725e-05
4.178007608 1.7124986492297783e-05
4.17935884 1.1274813757067255e-05
4.180710071 8.606160975562433e-06
4.182061303 6.750199491875784e-06
4.183412534 4.1630213493814825e-06
4.184763766 2.24286021554554e-06
4.186114997 2.9048905889397323e-06
4.187466228 2.617033251929072e-06
4.18881746 2.968667088066466e-06
4.190168691 5.684847815035912e-06
4.1915199229999995 1.275522789690028e-05
4.1928711540000005 1.6023859941927728e-05
4.194222386000001 1.4804962297122304e-05
4.195573617 1.4012268744359046e-05
4.196924849 1.2896488102749604e-05
4.198276079999999 1.148165530342281e-05
4.199627311 1.1430928974801055e-05
4.200978543 1.3258612368978124e-05
4.202329774 1.1463462990342866e-05
4.203681006 8.309064160259058e-06
4.205032237 6.113362342583658e-06
4.206383469 6.582820433481328e-06
4.2077347 5.313754742288487e-06
4.209085931 5.349613956193821e-06
4.210437163 6.938665988634452e-06
4.211788394 9.139111276720709e-06
4.213139626 8.107224740409034e-06
4.2144908569999995 6.933899352487751e-06
4.215842089 9.115849202395903e-06
4.217193320000001 9.95213699260295e-06
4.218544552 9.5075068993331e-06
4.219895783 9.407401103456328e-06
4.221247013999999 7.704550547876566e-06
4.2225982459999996 5.696895221276513e-06
4.223949477 5.313497728152105e-06
4.225300709 9.094793195522262e-06
4.22665194 1.1029840888779523e-05
4.228003171999999 1.1138676713890064e-05
4.229354403 1.0823563172269325e-05
4.2307056339999995 9.976224739670898e-06
4.232056866 9.362223386122684e-06
4.233408097000001 9.887952457595282e-06
4.234759329 9.591835132842992e-06
4.23611056 6.894142379723226e-06
4.237461792 2.71995195627029e-06
4.238813023 1.3612362339384413e-07
4.240164255 6.387067814801361e-07
4.241515486 5.470469156582652e-06
4.242866717 5.958600163231232e-06
4.244217949 6.972076714002758e-06
4.24556918 1.1106863930745216e-05
4.246920412000001 1.3264903342140125e-05
4.248271643 1.246063336975923e-05
4.249622875 1.323658763028036e-05
4.250974105999999 1.5663468288903696e-05
4.2523253379999995 1.765705915406848e-05
4.2536765690000005 1.8553598021227973e-05
4.2550278 2.0220722256027222e-05
4.256379032 2.122710832941689e-05
4.257730263 1.951257967787891e-05
4.259081495 1.9876074654452302e-05
4.260432726 2.2369389366345236e-05
4.261783958 2.441926375303786e-05
4.263135189 2.195368916776445e-05
4.26448642 2.0579342535578664e-05
4.265837652 1.9341991319348593e-05
4.267188883 1.6094989496502176e-05
4.2685401149999995 1.137233349957317e-05
4.2698913460000005 1.3582139023348079e-05
4.271242578000001 1.7734920897725355e-05
4.272593809 1.9444026565453995e-05
4.273945041 1.5450903377087186e-05
4.275296271999999 1.3558989139553474e-05
4.276647503 1.1841143388514335e-05
4.277998735 1.0488495705848416e-05
4.279349966 9.464885823375604e-06
4.280701198 1.262744764712023e-05
4.282052429 1.5492281837433267e-05
4.283403661 1.691644208428735e-05
4.284754892 1.590764776563708e-05
4.286106123 1.3117845258504354e-05
4.287457355 1.1223718857795324e-05
4.288808586 1.093488816939829e-05
4.290159818 1.545237313842351e-05
4.2915110489999995 1.9479959583119684e-05
4.292862281 1.774290103878548e-05
4.294213512000001 1.5318938539578192e-05
4.295564744 1.4772694049364164e-05
4.296915975 1.754017081750001e-05
4.298267206 1.788526667186506e-05
4.299618438 1.8295578144448118e-05
4.300969669 1.9557892079828108e-05
4.302320901 2.034021959941064e-05
4.303672132 1.970594771515697e-05
4.305023363999999 2.0509287736005032e-05
4.306374595 2.1918413559075053e-05
4.3077258259999995 1.9718453072539247e-05
4.309077058 1.4115880406078212e-05
4.310428289000001 1.473239583810763e-05
4.311779521 1.7315458620146616e-05
4.313130752 1.894547723015326e-05
4.314481984 1.875272276598828e-05
4.315833215 2.096467996211233e-05
4.317184447 2.5426323014509082e-05
4.318535678 2.5642628659426846e-05
4.319886909 2.1554611514650302e-05
4.321238141 2.0544298520417866e-05
4.322589372 2.203244021074115e-05
4.323940604000001 2.4701815906968344e-05
4.325291835 2.8783545496388513e-05
4.326643067 3.292590501717527e-05
4.327994297999999 3.494691137500233e-05
4.329345529999999 3.108974971254314e-05
4.3306967610000004 2.97822868252228e-05
4.332047992 3.260843841546392e-05
4.333399224 3.8031138906650995e-05
4.334750455 3.9932790653872556e-05
4.336101687 3.913738920299053e-05
4.337452918 3.75308887139192e-05
4.33880415 3.5199776144561205e-05
4.340155381 3.1947114917501524e-05
4.341506612 3.265132626300445e-05
4.342857844 3.3181046466363044e-05
4.344209075 3.232400693478039e-05
4.3455603069999995 2.872089178600801e-05
4.3469115380000005 2.929149134844851e-05
4.34826277 2.958067659923652e-05
4.349614001 2.801536948765428e-05
4.350965233 2.346473721667136e-05
4.352316464 2.3066918488171068e-05
4.353667695 2.244409030699144e-05
4.355018927 2.048601738914357e-05
4.356370158 1.886017290176289e-05
4.35772139 2.1884260753080643e-05
4.359072621 2.452189455299047e-05
4.360423853 2.2737772050149956e-05
4.361775084 1.6083469638169193e-05
4.363126315000001 1.3809271086425917e-05
4.364477547000001 1.4166575971822531e-05
4.365828778 1.3531399220625418e-05
4.36718001 1.11816003368691e-05
4.3685312409999995 1.1174733869879005e-05
4.369882473 1.1534805091632555e-05
4.371233704 9.42463970654762e-06
4.372584936 7.994134225221698e-06
4.373936167 7.489768054015063e-06
4.375287398 7.545134219841535e-06
4.37663863 5.737900571956476e-06
4.377989861 5.203951656047344e-06
4.379341093 5.493314874237506e-06
4.380692324 6.731908758445997e-06
4.382043555999999 5.705744181518831e-06
4.383394787 5.260683245919e-06
4.3847460179999995 8.182057974396463e-06
4.38609725 7.221521269979542e-06
4.387448481000001 2.7024326645374857e-06
4.388799713 3.4687634946127246e-06
4.390150944 7.173231017178354e-06
4.391502176 7.832678328733362e-06
4.392853407 4.06057757342603e-06
4.394204639 2.458568024949883e-06
4.39555587 2.7136875592623496e-06
4.396907101 4.95333529679749e-06
4.398258332999999 6.434445900695188e-06
4.399609564 8.216547869167441e-06
4.400960796000001 1.1565628481706853e-05
4.402312027 1.1404927324035709e-05
4.403663259 9.857710631216665e-06
4.405014489999999 8.226106648973709e-06
4.406365721999999 1.0440160618202042e-05
4.407716953 1.1354027435099594e-05
4.409068184 1.1813429590627108e-05
4.410419416 1.0177758354474882e-05
4.411770647 1.1221872010262687e-05
4.413121879 1.0924421755318936e-05
4.41447311 9.678588628931965e-06
4.415824342 9.53553605188178e-06
4.417175573000001 1.3158772903861342e-05
4.418526804 1.8226095840807185e-05
4.419878036 2.1008402807004534e-05
4.421229266999999 2.639194343173314e-05
4.4225804989999995 3.249705072715438e-05
4.4239317300000005 3.7365074804773255e-05
4.425282962 3.472239781994008e-05
4.426634193 3.579511067029188e-05
4.427985425 4.049007287451173e-05
4.429336656 4.4672353733639746e-05
4.430687887 3.347935921210577e-05
4.432039119 3.0251977639555393e-05
4.43339035 3.1060427332317e-05
4.434741582 3.7224422602496815e-05
4.436092813 3.948037587248691e-05
4.437444045 4.3385773595238445e-05
4.438795276 5.3213567191299055e-05
4.440146507000001 6.0447374503914987e-05
4.441497739000001 6.37926311041677e-05
4.44284897 6.408570245400383e-05
4.444200202 6.979955131006923e-05
4.445551432999999 7.035703075850396e-05
4.446902665 6.794973663000852e-05
4.448253896 6.314439430828087e-05
4.449605128 6.94481913583415e-05
4.450956359 7.429976596110398e-05
4.45230759 7.668322596403181e-05
4.453658822 7.832051461094814e-05
4.455010053 8.419260852171901e-05
4.456361285 8.912300019715527e-05
4.457712516 8.442112321493494e-05
4.459063747999999 8.334798860533862e-05
4.460414979 8.88621552253915e-05
4.4617662110000005 0.00010365909790319763
4.463117442 0.00010722919864985214
4.464468673000001 0.0001098131080367747
4.465819905 0.00011221742838104505
4.467171136 0.00011731358781788706
4.468522368 0.00011489476958326352
4.469873599 0.00011327143676499705
4.471224831000001 0.00011845652177759969
4.472576062 0.00012708914585292828
4.473927293 0.00013010404520370222
4.475278524999999 0.00012653177432407351
4.476629756 0.00013504132157360037
4.4779809880000006 0.00014578400311290445
4.479332219 0.00015524085736669263
4.480683451 0.00015026269842178044
4.482034682 0.0001518331060746638
4.483385914 0.00015735349549200896
4.484737145 0.00016662298177600043
4.486088376 0.00017001441405682644
4.487439608 0.0001777004288686682
4.488790839 0.00019260239223137764
4.490142071 0.00020508456495966148
4.491493302 0.00021317217188991685
4.492844534 0.00021840751504839404
4.494195765000001 0.0002298388978972533
4.495546996 0.0002344774804848443
4.496898228 0.00023552436581609658
4.498249458999999 0.00023541327444787945
4.4996006909999995 0.00024839468314149247
4.5009519220000005 0.00026171349942333375
4.502303154 0.00026853826904198983
4.503654385 0.0002736613178465445
4.505005617 0.0002844177808484251
4.506356848 0.00030235279736043525
4.507708079 0.00030762441709050053
4.509059311 0.0003148281312331833
4.510410542 0.0003252410356382239
4.511761774 0.00034873188669257095
4.513113005 0.0003645726727043624
4.514464237 0.0003770885477667976
4.5158154679999996 0.00039297571993330676
4.517166699000001 0.0004137412162227223
4.518517931 0.0004317323955286254
4.519869162 0.00043766797336731246
4.521220394 0.00045104322376554747
4.522571624999999 0.000469097749659481
4.523922857 0.0004926622186470584
4.525274088 0.0005050747408354801
4.52662532 0.0005224713879869323
4.527976551 0.0005476232380929963
4.529327782 0.0005746957750492953
4.530679014 0.0005960723068714012
4.532030245 0.0006129889005598464
4.533381477 0.0006463306987970023
4.534732708 0.0006781261269153455
4.53608394 0.0007070178626769527
4.537435171 0.000722831125118377
4.5387864030000005 0.0007517317521015609
4.540137634 0.0007881244677533403
4.541488865 0.0008242369290779179
4.542840097 0.0008565065180799105
4.544191328 0.0008926161147688714
4.5455425599999995 0.0009455038585538288
4.5468937910000005 0.0009932596547353651
4.548245023000001 0.0010386391080704491
4.549596254 0.0010805276586298264
4.550947485 0.0011373218678614868
4.552298716999999 0.0011950577421692228
4.553649948 0.0012455853546343588
4.5550011800000005 0.0012980823233392762
4.556352411 0.0013590470457341267
4.557703643 0.0014335313321752001
4.559054874 0.0014952976311151769
4.560406106 0.001560295649996823
4.561757337 0.0016330973262402401
4.563108568 0.0017240167095441356
4.5644598 0.0018121299913363205
4.565811031 0.0018936855960582282
4.567162263 0.001990043752883183
4.568513493999999 0.0020963975071867976
4.569864726 0.0022138600864839092
4.571215957000001 0.0023143509212539344
4.572567188 0.0024294231333399263
4.57391842 0.0025577149366788356
4.575269650999999 0.0027011761259262096
4.5766208829999995 0.0028395434754033676
4.5779721140000005 0.002971615075723725
4.579323346 0.0031315213120807982
4.580674577 0.003303678221759569
4.582025809 0.0034886734109643943
4.58337704 0.0036655067654185547
4.584728271 0.003865523737865104
4.586079503 0.004090561826975623
4.587430734 0.004327684178260131
4.588781966 0.004568883720091393
4.590133197 0.004814131056794865
4.591484429 0.005100666805142259
4.5928356599999995 0.005400073606654495
4.5941868910000005 0.005712715802521866
4.595538123 0.006035373269892227
4.596889354 0.006394998847314184
4.598240586 0.006796537148679826
4.599591817 0.0072089490646911605
4.6009430490000005 0.007642175504032163
4.60229428 0.008096829593589773
4.603645512 0.00861386160410199
4.604996743 0.009157364311379805
4.606347974 0.009724911948944252
4.607699206 0.010334369504907707
4.609050437 0.010999855808805902
4.610401669 0.01173411723435299
4.611752900000001 0.012498489300328541
4.613104132 0.01331531377630918
4.614455363 0.014193989040374078
4.6158065950000005 0.015164533616125986
4.617157826 0.016197928307834366
4.618509057 0.01728434467698998
4.619860289 0.018468583497790257
4.62121152 0.0197496113925347
4.622562751999999 0.02115141142893149
4.6239139830000004 0.02263586908975264
4.625265215000001 0.024229468214127067
4.626616446 0.02596844519924823
4.627967677 0.027860862548856457
4.629318908999999 0.029898137945937705
4.63067014 0.032066425943363924
4.6320213720000005 0.034430567249311726
4.633372603 0.03699388929904805
4.634723835 0.03978187442355186
4.636075066 0.0427682745893406
4.637426298 0.04597456000289156
4.638777529 0.04948756113596434
4.64012876 0.05328114176275718
4.641479992 0.05737679883450693
4.642831223 0.061759355035737186
4.644182455 0.06650384670597556
4.645533685999999 0.07164845093368132
4.646884918 0.077190808126675
4.648236149000001 0.08314131218337914
4.64958738 0.08951600560234786
4.650938612 0.0964006570498299
4.652289842999999 0.10390701380193672
4.6536410749999995 0.11181381292700592
4.6549923060000005 0.12021115876943224
4.656343538 0.12917580822639807
4.657694769 0.13872287148578047
4.659046001 0.14880358527331725
4.660397232 0.1594809008074049
4.661748463 0.17059169589195264
4.663099695 0.18227154973292778
4.664450926000001 0.1945711205562843
4.665802158 0.20710488777372127
4.667153389 0.22012050241228245
4.668504621 0.2335267786107783
4.6698558519999995 0.2470209786532307
4.6712070830000005 0.2608455569848826
4.672558315 0.2747036904529401
4.673909546 0.2883383980694435
4.675260778 0.3020791898914317
4.676612009 0.3154269349594494
4.6779632410000005 0.32836139340871273
4.679314472 0.3411286671372501
4.680665704 0.35290374995586243
4.682016935 0.3642442758917086
4.683368166 0.37518514645024903
4.684719398 0.38484717617280007
4.686070629 0.39405793759717833
4.687421861 0.40250663324764635
4.688773092 0.4099228267277324
4.690124324 0.4168581864555132
4.691475555 0.4228690321804377
4.6928267869999996 0.4280779648805876
4.694178018 0.4328225928963989
4.695529249 0.43667816412413374
4.696880481 0.44003538417784266
4.698231712 0.44347691878809603
4.699582943999999 0.4456148378529071
4.700934175 0.4474859324679856
4.702285407000001 0.44897651904393737
4.703636638 0.4500053815704382
4.704987869 0.4508235550626578
4.706339100999999 0.4512964422076464
4.707690332 0.4515828506222534
4.7090415640000005 0.4517532229604647
4.710392795 0.45170677456137787
4.711744027 0.4516042399456349
4.713095258 0.4514020661174103
4.71444649 0.4511282366795866
4.7157977209999995 0.4508197525540897
4.717148952 0.45045231239604105
4.718500184000001 0.450049312934877
4.719851415 0.4496386551463589
4.721202647 0.44920227610912583
4.722553877999999 0.4487535125320041
4.72390511 0.4483011069278705
4.725256341000001 0.4478512565455551
4.726607572 0.4474247410167349
4.727958804 0.4470347878615135
4.729310035 0.4466535892167169
4.730661267 0.4462857611427701
4.7320124980000005 0.4459600352166927
4.73336373 0.44568992888209286
4.734714961 0.4458073460618494
4.736066193 0.4457294978915783
4.737417424 0.4455302765684177
4.738768654999999 0.4453581682655209
4.740119887 0.44524881899647034
4.741471118000001 0.4451624408487658
4.74282235 0.4450798526591326
4.744173581 0.4450129212974885
4.745524813 0.4449582378795718
4.7468760439999995 0.4449326794280753
4.748227276 0.4448962342964066
4.749578507 0.44483580861534844
4.750929738 0.4447880601254949
4.75228097 0.44474960864253915
4.753632201 0.4447341720021271
4.7549834330000005 0.4447003648631669
4.756334664 0.44465033180630764
4.757685896 0.4446229334173428
4.759037127 0.44460451884445434
4.760388358 0.444601629324252
4.76173959 0.44457292048536706
4.763090821 0.4445142182817659
4.764442053 0.444462657895439
4.765793284 0.44440836065595746
4.767144516 0.444349781367972
4.768495747 0.44424572816854757
4.7698469789999995 0.44413345004691757
4.77119821 0.4440225218748136
4.772549441 0.4438981571544127
4.773900673 0.44376278188307267
4.775251904 0.4435839967912269
4.776603135999999 0.4434092749395331
4.777954367 0.4432500288570211
4.779305599000001 0.4430779857038137
4.78065683 0.44289556832597
4.782008061000001 0.442686201785786
4.783359293 0.442493241040095
4.784710524 0.4423210197934586
4.7860617560000005 0.44212983007170176
4.787412987 0.4419310752235478
4.788764219 0.4417152755156788
4.79011545 0.4415173099373666
4.791466682 0.441338388801422
4.7928179129999995 0.44112806536587124
4.7941691440000005 0.44090884393226354
4.795520376000001 0.4406756280759375
4.796871607 0.4404593523893153
4.798222839 0.4402550528589084
4.799574069999999 0.4400217316215952
4.800925302 0.43979360604695306
4.802276533000001 0.4395734201822357
4.803627764 0.4393773321999071
4.804978996 0.4391930801387856
4.806330227 0.43898108890243387
4.807681459 0.438778845127391
4.80903269 0.43907169352548875
4.810383922 0.4389041991835992
4.811735153 0.4387364301726572
4.813086384999999 0.4385374441746979
4.814437616 0.43835341910703834
4.815788846999999 0.4381902208178992
4.817140079 0.4380454613014057
4.818491310000001 0.43790095042759364
4.819842542 0.43771590318299197
4.821193773 0.4375492624326306
4.822545005 0.4373958123864247
4.8238962359999995 0.43724433440400834
4.825247468 0.43708778665136094
4.826598699 0.4368979166749517
4.82794993 0.4367316890474842
4.829301162 0.4365917340769232
4.830652393 0.43645895495839804
4.8320036250000005 0.4363220843334879
4.833354856 0.43616007336509016
4.834706088 0.4360167005780746
4.836057318999999 0.43589391234918917
4.83740855 0.43575715137694276
4.838759782 0.4356114169689266
4.840111013 0.4354354886323783
4.841462245 0.4352752603974867
4.842813476 0.4351353391781008
4.844164708 0.43497187828623907
4.845515939 0.43479786949453747
4.8468671709999995 0.4345976335536902
4.8482184020000005 0.4344094494268859
4.849569633 0.4342372739854259
4.850920865 0.4340403733807619
4.852272096 0.4338337556403441
4.853623327999999 0.4336167413430737
4.854974559 0.4334136057034479
4.856325791000001 0.43323412470478795
4.857677022 0.43302550299557196
4.859028253 0.432804024563848
4.860379485 0.4325826153991408
4.861730716 0.43236583530464234
4.863081948 0.4321626219093207
4.864433179 0.4319124778138006
4.865784411 0.4316377836713771
4.867135642 0.4313609852315587
4.868486874 0.4310872896598354
4.8698381049999995 0.4308247136926327
4.8711893360000005 0.4305185888684241
4.872540568000001 0.43018279637416956
4.873891799 0.42985417818948973
4.875243031 0.4295259172458731
4.876594261999999 0.4294831077746438
4.8779454939999995 0.4293237196493664
4.879296725000001 0.42877327426808376
4.880647956 0.4282400871589279
4.881999188 0.4277141741944909
4.883350419 0.42718749663331207
4.884701651 0.4266409475670088
4.8860528819999995 0.42606637403119385
4.887404114 0.42551563761632644
4.888755345 0.42497448742046884
4.890106576999999 0.4244094194300057
4.891457808 0.4238248105518838
4.892809038999999 0.4231981514533912
4.894160271 0.422589164062013
4.895511502000001 0.4219932160330336
4.896862734 0.4213709390609335
4.898213965 0.4207384389015293
4.899565197 0.42007712811543796
4.900916428 0.41943675955653803
4.902267660000001 0.41882285122819773
4.903618891 0.4181853497899495
4.904970122 0.41753756209043164
4.906321354 0.41687036507776254
4.907672585 0.41621854276924214
4.9090238170000005 0.4156053156209917
4.910375048 0.4149706357424223
4.91172628 0.41432017411113486
4.913077511 0.41366111266798994
4.914428742 0.41300382250127227
4.915779974 0.4123801512463141
4.917131205 0.4117326636833621
4.918482437 0.4110516365991783
4.919833668 0.4103761416249059
4.9211849 0.40969924741619096
4.922536131 0.40906241899405854
4.9238873629999995 0.40841344357487874
4.9252385940000005 0.40771875069400026
4.926589825 0.4070342705374772
4.927941057 0.40636066065958265
4.929292288 0.4057198077012058
4.930643519999999 0.40508669131818703
4.931994751 0.404406961731235
4.933345983000001 0.40373788730588567
4.934697214 0.40309695690359826
4.936048445 0.40246674548184136
4.937399677 0.4018452274484564
4.938750908 0.4011712833672049
4.94010214 0.40048654815498014
4.941453371 0.4000268642060073
4.942804603 0.39960229440374717
4.944155834 0.39892869539409687
4.945507066 0.3982111812838661
4.9468582969999995 0.39746321212081076
4.9482095280000005 0.39674183438229066
4.949560760000001 0.39602201626603206
4.950911991 0.3952637439226648
4.952263223 0.39447019672713174
4.953614453999999 0.39360941531519505
4.9549656859999995 0.39274305969043344
4.9563169170000005 0.39187288097913914
4.957668148 0.39091263920757413
4.95901938 0.38992286576856994
4.960370611 0.38879980843098316
4.961721843 0.3876545659616192
4.9630730739999995 0.38646217264295635
4.964424306 0.38515239175929944
4.965775537000001 0.3837551033182035
4.967126769 0.3821625376817859
4.968478 0.38051871205374277
4.969829230999999 0.378685535915302
4.971180463 0.3767611227844171
4.972531694000001 0.37458515974405143
4.973882926 0.3722273346324607
4.975234157 0.369706829739714
4.976585389 0.3669452815413686
4.97793662 0.36412069303630307
4.979287852000001 0.36079725153614794
4.980639083 0.35738069191075306
4.981990314 0.35358148796623373
4.983341545999999 0.3495868322949213
4.984692777 0.3453479355398521
4.986044009 0.3406861043071113
4.98739524 0.335860228167676
4.988746472 0.3304950114140774
4.990097703 0.3250650408877766
4.991448934 0.319129706953362
4.992800166 0.3130158939068133
4.9941513969999995 0.3064827444163986
4.995502629 0.2996582904351778
4.99685386 0.29266570798495434
4.998205092 0.28525419119848583
4.999556323 0.2778757162603596
5.0009075549999995 0.26988019991010204
5.0022587860000005 0.26197607351728425
5.003610017 0.2537578494961326
5.004961249 0.24551045786637157
5.006312479999999 0.2371605665447504
5.007663711999999 0.22863329001268504
5.009014943 0.22040465336900814
5.010366175 0.2117639085650932
5.011717406 0.20335340208844518
5.013068637 0.19479986518498996
5.014419869 0.18646553057893828
5.0157711 0.1781088366178192
5.017122332 0.16995342393795373
5.018473563 0.16198488514347487
5.019824795000001 0.15417252408773446
5.021176026 0.1466382801441185
5.022527258 0.13919056564453278
5.0238784889999994 0.13207111650361275
5.0252297200000005 0.1251441038738859
5.026580952000001 0.11853390176443059
5.027932183 0.11215029209133859
5.029283415 0.10602801646751717
5.030634646 0.10015104829428569
5.031985878 0.09456003911708635
5.033337109 0.08926315119113315
5.034688341 0.08420258595502664
5.036039572 0.0794166325922128
5.037390803 0.07482016699201456
5.038742035 0.070489863967201
5.0400932659999995 0.06640673979282637
5.041444498 0.06254954237156345
5.042795729000001 0.05890210615635185
5.044146961 0.055447916895980186
5.045498192 0.05218492018102562
5.046849422999999 0.04913836961844669
5.048200655 0.046276676137368467
5.049551886000001 0.04357100186952851
5.050903118 0.0410216051184705
5.052254349 0.03860847523127483
5.053605581 0.03635170160223912
5.054956812 0.03425320930923461
5.056308044000001 0.0322747208795832
5.057659275 0.03040953946251196
5.059010506 0.02864977055211689
5.060361737999999 0.026991143252813637
5.061712969 0.025463007827688757
5.063064201 0.024027496779581454
5.064415432 0.022675141558515674
5.065766664 0.021399150004446595
5.067117895 0.02019448769684434
5.068469126 0.019070329220281478
5.069820358 0.01802935661122695
5.0711715889999995 0.017041096535899455
5.072522821 0.016103603011348347
5.073874052 0.015221626944930901
5.075225284 0.01438974902201471
5.076576515 0.013628363002222843
5.0779277469999995 0.012924237073754287
5.0792789780000005 0.012232408832002155
5.080630209 0.01157804502904966
5.081981441 0.010963760876229476
5.083332671999999 0.01039051400255384
5.084683904 0.009863047856414444
5.086035135 0.009355353625576648
5.087386367 0.008866845452740753
5.088737598 0.0084095749174678
5.090088829 0.007979010127830958
5.091440061 0.007585808704918323
5.092791292 0.007215880318602681
5.094142524 0.006849604913426908
5.095493755000001 0.006502115233124724
5.096844987000001 0.006181002011355811
5.098196218 0.005879299591435058
5.09954745 0.005602965147680829
